id,abb,info,geb,tod,sex,gebOrt,todOrt,alter
13854,M,Spinola; Augustin (1563–1616); Graf von Tassarolo,1563,1616,m,,,53
16146,P,Ligne; Lamoral (1563–1624),1563,1624,m,Beloeil im Hennegau,Brüssel,61
16969,P,Vaudémont; Heinrich (1563–1624); Herzog von Lothringen,1563,1624,m,Nancy,Nancy,61
17019,P,Cirksena; Eginhard (1563–1625),1563,1625,m,Aurich in Ostfriesland,Leer in Ostfriesland,62
19780,P,Lamberg; Karl (1563–1612); Erzbischof von Prag,1563,1612,m,Ottenstein im Waldviertel,Ossegg im Erzgebirge,49
19976,P,Este; Sophia (1563–1639),1563,1639,w,Celle an der Aller,Nürnberg:Lorenzkirche,76
10506,S,Fugger; Mark (1564–1614),1564,1614,m,,Augsburg,50
11290,S,Zierotin; Karl (1564–1636); Landeshauptmann von Mähren,1564,1636,m,Brandeis an der Adler,Prerau in Mähren,72
13030,S,Harant von Polschitz; Christoph (1564–1621); Kämmerer,1564,1621,m,Klenau,Prag,57
13081,S,Carafa; Hieronym (1564–1633); Kämmerer,1564,1633,m,Cusano Mutri,Genova,69
13830,S,Spinola; Karl (1564–1622),1564,1622,m,Genova,Nagasaki,58
13952,S,Madrutsch; Helena (1564–1627),1564,1627,w,Issogne im Aostatal,Riva del Garda,63
13974,P,Schlick; Katharina (1564–1617),1564,1617,w,Neudek an der Rohlau,Reichenberg im Isergebirge,53
16094,P,Trivulzio; Theoderich (1564–1605),1564,1605,m,Mailand,,41
16733,P,Croy; Anna (1564–1635),1564,1635,w,Beaumont im Hennegau,Edingen im Hennegau,71
19723,S,Fugger; Emilia (1564–1611),1564,1611,w,Augsburg,,47
10081,S,Khisl von Kaltenbrunn; Johann Jakob (1565–1638); Oberstkämmerer,1565,1638,m,Kaltenbrunn an der Laibach,Wien,73
10815,P,Cavriani; Ludwig (1565–1625),1565,1625,m,,,60
10932,S,Barbiano; Johann Jakob (1565–1626),1565,1626,m,Belgiojoso,Lüttich,61
12406,S,Lamberg; Georg Siegmund (1565–1630); Landeshauptmann von Oberösterreich,1565,1630,m,Ottenstein im Waldviertel,Kitzbühel,65
13601,S,Schulze von Schwanensee; Tobias (1565–1620),1565,1620,m,Oschatz,Breslau,55
10103,S,Breunner; Jakob (1566–1606); Obersthofmarschall,1566,1606,m,Graz,Prag,40
10115,S,Herberstein; Bernhard (1566–1624); Oberststallmeister,1566,1624,m,Herberstein an der Feistritz,Graz,58
10272,P,Forgách; Franz (1566–1615); Erzbischof von Gran,1566,1615,m,Hertnecht,Heiligenkreuz an der Gran,49
10360,M,Hatzfeldt; Sebastian (1566–1630),1566,1630,m,Wildenburg im Westerwald,,64
10509,S,Fugger; Christoph (1566–1615); Kämmerer,1566,1615,m,,Augsburg:Ulrichsbasilika,49
10532,P,Fugger; Maria (1566–1646),1566,1646,w,,Bibersburg,80
12150,P,Sędzimir; Michael (1566–1646); Hofdiener,1566,1646,m,Łukowica,Krawarn in Schlesien,80
13629,S,Jessen; Johann (1566–1621); Hofarzt,1566,1621,m,Breslau,Prag,55
13653,F,Hohenems; Ruprecht (1566–1586),1566,1586,m,Rom,Rom,20
15096,P,Gonzaga; Anna (1566–1621),1566,1621,w,Mantova,Innsbruck:Servitenkirche,55
16710,P,Wasa; Siegmund (1566–1632); König von Polen,1566,1632,m,Gripsholm,Warszawa,66
19941,P,Este; Maria (1566–1626),1566,1626,w,Wolfenbüttel,Lauenburg an der Elbe:Stadtkirche,60
10074,S,Thurn; Heinrich Matthias (1567–1640); Burggraf von Karlstein,1567,1640,m,Lipnitz an der Sasau,Pernau in Livland,73
10137,S,Losenstein; Wolfgang Siegmund (1567–1626); Obersthofmarschall,1567,1626,m,Gschwendt an der Krems,Gschwendt an der Krems,59
10503,S,Fugger; Philipp (1567–1601),1567,1601,m,,Augsburg,34
10793,S,Ulm; Johann Ludwig (1567–1627); Reichsvizekanzler,1567,1627,m,Wangen am Untersee,Marbach am Neckar,60
11310,P,Stadion; Johann Kaspar (1567–1641); Hochmeister des Deutschen Ordens,1567,1641,m,Belfort im Sundgau,Ammern im Unstruttal,74
12160,S,Thurzó von Bethlenfalva; Georg (1567–1616); Palatin von Ungarn,1567,1616,m,Lietava,Bitscha an der Waag,49
12316,P,Pernstein; Polyxena (1567–1642),1567,1642,w,Prag,Prag,75
12822,P,Blokland van Montfoort; Johann (1567–1648); Oberstkämmerer,1567,1648,m,Antwerpen,Vilvoorde,81
17088,S,Volkenstorf; Wolfgang Wilhelm (1567–1616); Landeshauptmann von Oberösterreich,1567,1616,m,Volkenstorf,,49
10082,M,Eggenberg; Johann Ulrich (1568–1634); Obersthofmeister,1568,1634,m,Graz,Laibach,66
10132,P,Lobkowicz; Sidonius Albrecht (1568–1628); Oberstkanzler von Böhmen,1568,1628,m,Prag,Wien,60
10980,P,Gonzaga; Ludwig (1568–1591),1568,1591,m,Castiglione delle Stiviere,Rom,23
12877,S,Montfort; Barbara (1568–1599),1568,1599,w,,,31
14298,P,Hohenzollern; Sophia (1568–1622); Herzogin zu Sachsen,1568,1622,w,Zechlin,Colditz,54
14826,S,Askanien; Christian (1568–1630); Fürst von Anhalt,1568,1630,m,Bernburg an der Saale,Bernburg an der Saale,62
19980,M,Este; August (1568–1636); Landesherr von Lüneburg,1568,1636,m,Celle an der Aller,Celle an der Aller,68
10009,S,Breunner; Siegfried Christoph (1569–1651); Statthalter von Niederösterreich,1569,1651,m,Staatz im Weinviertel,Asparn an der Zaya,82
10041,S,Waldstein; Adam (1569–1638); Oberstburggraf von Prag,1569,1638,m,Perutz,Prag,69
10051,P,Liechtenstein von Nikolsburg; Karl (1569–1627); Landeshauptmann von Mähren,1569,1627,m,Feldsberg im Weinviertel,Prag,58
10920,P,Spinola; Ambros (1569–1630),1569,1630,m,Genova,Castelnuovo Scrivia,61
12219,S,Fernberger; Karl Ludwig (1569–1635); Kämmerer,1569,1635,m,Eggenberg im Traunviertel,Wien,66
13961,S,Thannhausen; Regina (1569–1624),1569,1624,w,Graz,,55
14282,P,Lobkowicz; Maria Magdalena (1569–1633),1569,1633,w,,Swietla an der Sasau,64
14357,S,Hohenlohe; Georg Friedrich (1569–1645); Hofkriegsrat,1569,1645,m,Neuenstein im Hohenloher Land,Langenburg an der Jagst,76
10107,S,Dietrichstein; Franz (1570–1636); Bischof von Olmütz,1570,1636,m,Madrid,Brünn in Mähren,66
10113,S,Harrach; Karl (1570–1628); Geheimer Rat,1570,1628,m,Rohrau an der Leitha,Prag,58
10133,S,Germain von Lamormain; Wilhelm (1570–1648); Ordensoberer der Jesuiten in Österreich,1570,1648,m,Lamorménil,Wien,78
10138,S,Muschinger; Vinzenz (1570–1628); Hofkammervizepräsident,1570,1628,m,Gumpendorf,Wien:Schottenkirche,58
10446,S,Breunner; Johann Baptist (1570–1633); Hofkriegsrat,1570,1633,m,Staatz im Weinviertel,Wien,63
11520,S,Egg von Hungersbach; Markward (1570–1618); Obersthofmeister,1570,1618,m,,Karlstadt in Kroatien,48
11666,M,Neustetter genannt Stürmer; Johann Christoph (1570–1638),1570,1638,m,Haßfurt,Bamberg,68
12170,P,Pázmány; Peter (1570–1637); Erzbischof von Gran,1570,1637,m,Wardein an der Schnellen Kreisch,Pressburg,67
12715,P,Draskovich; Peter (1570–1616),1570,1616,m,Bilina in Dalmatien,,46
13587,P,Rovere; Stephan (1570–1638); Kämmerer,1570,1638,m,Messina,Sankt Veit am Flaum,68
14837,M,Widmann; Johann (1570–1634),1570,1634,m,,,64
14958,F,Mailgraber von Mailegg; Johann (1570–1626); Hofkriegsrat,1570,1626,m,,Ulm an der Donau,56
15871,P,Istvánffy; Eva (1570–    ),1570,,w,Vinica in Kroatien,,0
17418,F,Grünthal; Johann Jakob (1570–1626),1570,1626,m,Kremsegg,Voigtstedt,56
19666,S,Argote; Agnes (1570–1646),1570,1646,w,Aversa,Wien,76
10139,S,Trauttmansdorff; Siegmund Friedrich (1571–1631); Hofkriegsrat,1571,1631,m,Trautmannsdorf in der Steiermark,Graz:Jesuitenkirche,60
10581,S,Questenberg; Kaspar (1571–1640); Generalvisitator der Prämonstratenser,1571,1640,m,Köln am Rhein,Prag,69
10640,S,Longueval de Buquoy; Karl Bonaventura (1571–1621); Kämmerer,1571,1621,m,Atrecht,Neuhäusel im Donautiefland,50
11990,S,Kepler; Johann (1571–1630); Hofmathematiker,1571,1630,m,Weil der Stadt,Regensburg,59
11998,P,Guarinoni; Hippolyt (1571–1654),1571,1654,m,Trient,Hall in Tirol,83
12539,S,Savelli; Paul (1571–1632); Geheimer Rat,1571,1632,m,Rom,,61
13383,P,Aldobrandini; Peter (1571–1621); Erzbischof von Ravenna,1571,1621,m,Rom,Rom,50
13840,S,Spinola; Friedrich (1571–1603),1571,1603,m,Genova,Sluis,32
14989,P,Lackner; Christoph (1571–1631); Truchsess,1571,1631,m,Oedenburg,Oedenburg,60
10023,P,Slavata; Wilhelm (1572–1652); Oberstkanzler von Böhmen,1572,1652,m,Čestín,Wien,80
10517,S,Fugger; Sibylla (1572–1616),1572,1616,w,Babenhausen in Schwaben,,44
11474,P,Hohenzollern; Johann Siegmund (1572–1620); Markgraf von Brandenburg,1572,1620,m,Halle an der Saale,Kölln an der Spree,48
12166,P,Bosnyák; Thomas (1572–1634),1572,1634,m,Biel im Donautiefland,Surány,62
12534,S,Kollonitz; Siegfried (1572–1624); Hofkriegsrat,1572,1624,m,Eisenstadt im Burgenland,Lewenz,52
12624,S,Báthory; Siegmund (1572–1613); Fürst von Siebenbürgen,1572,1613,m,Schomlenmarkt,Prag,41
15880,M,Vaudémont; Franz (1572–1632); Herzog von Lothringen,1572,1632,m,Nancy,Badonviller im Wasgenwald,60
11504,S,Traun; Siegmund Adam (1573–1637); Kämmerer,1573,1637,m,Maissau,Wien:Minoritenkirche,64
12300,P,Wittelsbach; Maximilian (1573–1651); Herzog in Bayern,1573,1651,m,München,Ingolstadt,78
12353,S,Hohenems; Kaspar (1573–1640); Kämmerer,1573,1640,m,Hohenems,Hohenems,67
13725,S,Welz; Bernhard (1573–1636),1573,1636,m,Spiegelfeld im Mürztal,Neustadt im Steinfeld,63
14562,P,Merode; Konrad (1573–1653),1573,1653,m,Weilerswist,,80
14835,M,Greiffenclau; Georg Friedrich (1573–1629); Erzbischof von Mainz,1573,1629,m,Vollrads im Rheingau,Mainz,56
16010,P,Habsburg; Anna (1573–1598); Königin von Polen,1573,1598,w,Graz,Warszawa,25
16815,S,Gryfita; Philipp (1573–1618); Herzog in Pommern,1573,1618,m,Franzburg im Rosengarten,Stettin,45
16910,M,Oldenburg; Alexander (1573–1627),1573,1627,m,Sonderburg,Sonderburg,54
10102,S,Althan; Michael Adolf (1574–1636); Hofkriegsrat,1574,1636,m,Murstetten,Wien,62
10143,S,Wagen von Wagensperg; Johann Siegmund (1574–1640); Hofkammerpräsident,1574,1640,m,Präwald in der Krain,,66
12211,S,Thannhausen; Balthasar (1574–1627); Geheimer Rat,1574,1627,m,Graz,Thannhausen in der Steiermark,53
12299,P,Wittelsbach; Maria Anna (1574–1616),1574,1616,w,München,Graz,42
12360,M,Hohenems; Mark Sittich (1574–1619); Erzbischof von Salzburg,1574,1619,m,Hohenems,Salzburg,45
12501,S,Téllez Girón de Osuna; Peter (1574–1624); Vizekönig von Neapel,1574,1624,m,Osuna in Andalusien,Alameda de Osuna,50
12821,S,Solms; Friedrich (1574–1635); Kämmerer,1574,1635,m,Laubach im Wettertal,Straßburg im Elsass,61
13550,P,Habsburg; Christina (1574–1621); Fürstin von Siebenbürgen,1574,1621,w,Graz,Hall in Tirol,47
15869,P,Vaudémont; Elisabeth (1574–1635),1574,1635,w,Nancy,Braunau am Inn,61
17355,S,Scala; Johanna (1574–1644),1574,1644,w,Amerang im Chiemgau,Tittmoning an der Salzach,70
19650,S,Pettenbeck; Maria (1574–1619),1574,1619,w,München,München,45
10026,S,Mansfeld; Wolfgang (1575–1638); Geheimer Rat,1575,1638,m,Bornstedt im Harz,Jauer an der Raab,63
10127,S,Polheim; Gundaker (1575–1644); Hofkammerpräsident,1575,1644,m,Lichtenegg im Hausruckviertel,Wien,69
10370,S,Wratislaw von Mitrowitz; Wilhelm (1575–1637); Großprior des Malteserordens in Böhmen,1575,1637,m,,Prag,62
11581,P,Boskowitz von Schwarzenberg; Anna (1575–1625),1575,1625,w,Wien,Blumenau in Mähren,50
12525,S,Kollonitz; Ferdinand (1575–1611); Hofkriegsrat,1575,1611,m,,Prag,36
13665,S,Unverzagt; Johann Christoph (1575–1627),1575,1627,m,,,52
14396,P,Hiserle von Chodau; Heinrich (1575–1665); Kämmerer,1575,1665,m,Prag,Prag,90
14499,S,Rueber von Pixendorf; Johann Baptist (1575–1634),1575,1634,m,Grafenwörth an der Donau,,59
14897,P,Moscon; Johann Baptist (1575–1646); Kämmerer,1575,1646,m,Gurgfeld an der Save,Rann an der Save,71
15878,M,Salm; Christina (1575–1627); Herzogin von Lothringen,1575,1627,w,Salm in den Ardennen,Badonviller im Wasgenwald,52
17159,P,Schönberg; Heinrich (1575–1632); Marschall von Frankreich,1575,1632,m,Paris,Bordeaux,57
19429,F,Hundbiß; Wolfgang Maximilian (1575–1636); Mundschenk,1575,1636,m,Ratzenried im Allgäu,Efrizweiler,61
10015,S,Mansfeld; Bruno (1576–1644); Oberstjägermeister,1576,1644,m,Bornstedt im Harz,Wien,68
10387,S,Wratislaw von Mitrowitz; Wenzel (1576–1635),1576,1635,m,,Knin in Böhmen:Franziskanerkirche,59
12190,F,Thurzó von Bethlenfalva; Stenzel (1576–1625); Palatin von Ungarn,1576,1625,m,Weinitz,Leutschau in der Zips,49
14879,S,Colloredo; Fabriz (1576–1645),1576,1645,m,Colloredo di Monte Albano,Florenz,69
16495,S,Fontaine; Paul Bernhard (1576–1643),1576,1643,m,Rémeréville,Rocroi,67
19839,S,Hallwyl; Haug (1576–1649); Oberstkämmerer,1576,1649,m,Trostburg im Teufenthal,Wien,73
10024,S,Meggau; Leonhard Helfried (1577–1644); Obersthofmeister,1577,1644,m,Kreuzen im Mühlviertel,Greinburg,67
10037,S,Stralendorff; Peter Heinrich (1577–1637); Reichsvizekanzler,1577,1637,m,Heiligenstadt im Eichsfeld,Wien:Minoritenkirche,60
10094,P,Paar; Rudolf (1577–1626); Oberststallmeister,1577,1626,m,Hartberg in der Steiermark,Karlstadt in Kroatien,49
10253,P,Gonzaga; Franz (1577–1616); Fürst von Castiglione,1577,1616,m,Castiglione delle Stiviere,Maderno,39
10530,M,Hohenzollern; Johann Georg (1577–1623); Reichshofratspräsident,1577,1623,m,Hechingen,Hechingen,46
11476,S,Hohenzollern; Johann Georg (1577–1624); Herzog von Jägerndorf,1577,1624,m,Wolmirstedt,Leutschau in der Zips,47
11910,S,Oldenburg; Christian (1577–1648); König von Dänemark,1577,1648,m,Frederiksborg,Kopenhagen,71
12070,P,Batthyány; Franz (1577–1625); Kämmerer,1577,1625,m,Schlaining,Schlaining,48
12508,S,Fugger; Georg (1577–1643); Landvogt von Schwaben,1577,1643,m,Babenhausen in Schwaben,Schwaz in Tirol,66
14182,S,Palant; Florent (1577–1639),1577,1639,m,Culemborg,Culemborg,62
10012,S,Habsburg; Ferdinand II. (1578–1637); Kaiser des Heiligen Römischen Reiches,1578,1637,m,Graz,Wien,59
10052,S,Liechtenstein von Nikolsburg; Maximilian (1578–1643); Oberststallmeister,1578,1643,m,Feldsberg im Weinviertel,Jauer an der Raab,65
10568,S,Verdugo; Wilhelm (1578–1629); Kämmerer,1578,1629,m,,Kreuznach,51
10728,S,Puchheim; Johann Christoph (1578–1619); Hofkriegsrat,1578,1619,m,Göllersdorf,Wien,41
12379,F,Hornstein; Johann Erhard (1578–1625),1578,1625,m,Stoffeln im Hegau,Stoffeln im Hegau,47
12394,S,Hohenzollern; Johann (1578–1638),1578,1638,m,Sigmaringen,München,60
13279,P,Fürstenberg; Eleonora (1578–1651),1578,1651,w,Heiligenberg im Linzgau,,73
17452,S,Geymann; Johann Paul (1578–1655),1578,1655,m,Gallspach im Hausruckviertel,Wien,77
10105,S,Collalto; Reimbald (1579–1630); Hofkriegsratspräsident,1579,1630,m,Mantova,Chur in Graubünden,51
10389,S,Trauttmansdorff; Adam (1579–1617); Hofkriegsrat,1579,1617,m,Trautmannsdorf in der Steiermark,Rubia auf dem Karst,38
11582,P,Boskowitz von Schwarzenberg; Katharina (1579–1637),1579,1637,w,Wien,Butschowitz in Mähren,58
13545,S,Capece Galeota; Foppe (1579–1645),1579,1645,m,Neapel,Foggia,66
14299,P,Hohenzollern; Maria (1579–1649),1579,1649,w,Königsberg in Preußen,Bayreuth:Stadtkirche,70
14375,P,Rosenberg; Joachim Ulrich (1579–1604); Burggraf von Karlstein,1579,1604,m,Neuhaus in Böhmen,Neuhaus in Böhmen,25
14479,P,Radziwill; Johann (1579–1620),1579,1620,m,Vilnius,Czarlin,41
14610,P,Zierotin; Lassel Valentin (1579–1638); Kämmerer,1579,1638,m,Lundenburg,Posen,59
16875,P,Bassompierre; Franz (1579–1646); Marschall von Frankreich,1579,1646,m,Harouel,Vitry sur Seine,67
17321,M,Schlick; Johann Albin (1579–1640),1579,1640,m,Falkenau an der Eger,Zwickau,61
17919,M,Wildenfels; Johanna (1579–1631),1579,1631,w,Wildenfels im Erzgebirge,,52
10053,S,Liechtenstein von Nikolsburg; Gundaker (1580–1658); Obersthofmeister,1580,1658,m,Eisgrub in Mähren,Wilfersdorf im Weinviertel,78
10116,P,Valmarana; Margarita (1580–1644); Obersthofmeisterin,1580,1644,w,Vicenza,Wien,64
10123,S,Michna von Waizenhofen; Paul (1580–1632); Geheimer Rat,1580,1632,m,Budin an der Eger,Nürnberg,52
10947,P,Gonzaga; Karl (1580–1637); Herzog von Mantua,1580,1637,m,Paris,Mantova,57
11270,P,Jeníšek von Újezd; Adaukt (1580–1651); Kämmerer,1580,1651,m,Svrčovec,Prag,71
12045,S,Mikulich von Brukonovcz; Thomas (1580–1649),1580,1649,m,,,69
12218,S,Schiller; Elias (1580–1655); Kämmerer,1580,1655,m,Beinheim im Elsass,Wien,75
12638,S,Bethlen; Gabriel (1580–1629); Fürst von Siebenbürgen,1580,1629,m,Elienmarkt,Weißenburg in Siebenbürgen,49
12952,P,Forgách; Peter (1580–1637); Ungarischer Kronhüter,1580,1637,m,,,57
13032,S,Harant von Polschitz; Johann Georg (1580–1651); Kämmerer,1580,1651,m,,Hof an der Regnitz,71
13069,P,Lodron; Hieronym (1580–1658); Kämmerer,1580,1658,m,Concesio,Concesio,78
13503,S,Strasoldo; Orpheus (1580–1649); Kämmerer,1580,1649,m,Cervignano del Friuli,Laibach,69
14070,S,Mansfeld; Ernst (1580–1626),1580,1626,m,Oberstadt in Luxemburg,Rakovica in Bosnien,46
14312,P,Schurff; Ferdinand (1580–1635); Kämmerer,1580,1635,m,Mariastein in Tirol,,55
14320,S,Marschall von Pappenheim; Maximilian (1580–1639),1580,1639,m,Stühlingen,Stühlingen,59
15769,S,Biglia; Anton (1580–1643); Kämmerer,1580,1643,m,Saronno,,63
16814,M,Gryfita; Bosel (1580–1637); Bischof von Cammin,1580,1637,m,Barth in Pommern,Stettin,57
10022,S,Wolfradt; Anton (1581–1639); Bischof von Wien,1581,1639,m,Köln am Rhein,Wien:Stephansdom,58
10580,S,Questenberg; Hermann (1581–1651); Reichshofrat,1581,1651,m,Köln am Rhein,Köln am Rhein,70
11483,P,Hohenzollern; Christian (1581–1655); Landesherr von Kulmbach,1581,1655,m,Kölln an der Spree,Bayreuth,74
17576,S,Croy; Karl Alexander (1581–1624); Kämmerer,1581,1624,m,,Brüssel:Kapellenkirche,43
10002,P,Thun; Christoph Simon (1582–1635); Großprior des Malteserordens in Ungarn,1582,1635,m,Kastelpfund,Wien,53
10010,S,Kuefstein; Johann Ludwig (1582–1656); Landeshauptmann von Oberösterreich,1582,1656,m,Greillenstein,Linz an der Donau,74
10017,P,Martinitz; Jaroslaus (1582–1649); Oberstburggraf von Prag,1582,1649,m,Prag,Prag,67
10046,S,Teuffenbach; Rudolf (1582–1653); Geheimer Rat,1582,1653,m,Graz,Prag,71
10119,S,Kollonitz; Ernst (1582–1638); Hofkriegsrat,1582,1638,m,Schleinitz in der Krain,Wien:Kapuzinergruft,56
10141,S,Verda von Verdenberg; Johann Baptist (1582–1648); Geheimer Rat,1582,1648,m,Campione am Luganersee,Wien:Michaelerkirche,66
10893,S,Montecuccoli; Ernst (1582–1633); Kämmerer,1582,1633,m,Montespecchio di Montese,Colmar,51
11640,S,Bronckhorst; Johann Jakob (1582–1630),1582,1630,m,Anholt in Westfalen,Freiburg im Breisgau,48
12460,S,Hohenzollern; Eitel Friedrich (1582–1625); Bischof von Osnabrück,1582,1625,m,Sigmaringen,Iburg am Dörenberg,43
12639,S,Bethlen; Stephan (1582–1648); Fürst von Siebenbürgen,1582,1648,m,Elienmarkt,Ecsed,66
13173,S,Henel von Hennenfeld; Niklas (1582–1656),1582,1656,m,Neustadt in Oberschlesien,Breslau,74
13266,S,Teufel von Guntersdorf; Georg (1582–1642); Statthalter von Niederösterreich,1582,1642,m,Eckartsau im Marchfeld,Wien:Franziskanerkirche,60
13487,S,Schauenburg; Hannibal (1582–1634); Kämmerer,1582,1634,m,Herlisheim an der Lauch,Freiburg im Breisgau,52
14387,M,Hohenlohe; Kraft (1582–1641),1582,1641,m,Langenburg an der Jagst,Regensburg,59
15368,S,Württemberg; Johann Friedrich (1582–1628),1582,1628,m,Mömpelgard,Heidenheim an der Brenz,46
17759,P,Neuhaus von Greifenfels; Katharina (1582–1626),1582,1626,w,,Klagenfurt am Wörthersee,44
31069,S,Volmar von Rieden; Isaak (1582–1662); Geheimer Rat,1582,1662,m,Steußlingen im Schmiechtal,Regensburg,80
10030,S,Waldstein; Albrecht (1583–1634); Oberbefehlshaber der Streitkräfte,1583,1634,m,Hermanitz an der Elbe,Eger in Böhmen,51
10049,S,Schlick; Heinrich (1583–1650); Hofkriegsratspräsident,1583,1650,m,Eger in Böhmen,Wien,67
10073,S,Esterházy; Niklas (1583–1645); Palatin von Ungarn,1583,1645,m,Gallandau,Eisenstadt im Burgenland,62
10117,S,Hoyos; Johann Balthasar (1583–1632); Hofkammerpräsident,1583,1632,m,Stixenstein,Wien,49
10512,S,Fugger; Johann (1583–1633),1583,1633,m,Babenhausen in Schwaben,Telfs,50
11482,P,Hohenzollern; Joachim Ernst (1583–1625); Landesherr von Ansbach,1583,1625,m,Kölln an der Spree,Ansbach,42
11549,F,Drugeth von Homonna; Georg (1583–1620),1583,1620,m,Homenau,Tyrnau,37
11920,S,Oldenburg; Anton Gundaker (1583–1667); Kämmerer,1583,1667,m,Oldenburg an der Hunte,Rastede im Ammerland,84
12031,S,Auersperg; Weikhard (1583–1660); Kämmerer,1583,1660,m,,,77
12161,P,Thurzó von Bethlenfalva; Christoph (1583–1614); Kämmerer,1583,1614,m,,Leutschau in der Zips,31
12792,M,Lynden; Ernst (1583–1636); Kämmerer,1583,1636,m,Lüttich,Reckheim,53
12810,S,Schwarzenberg; Adam (1583–1641),1583,1641,m,Gimborn,Spandau:Nikolaikirche,58
12859,S,Solms; Heinrich Wilhelm (1583–1632),1583,1632,m,Laubach im Wettertal,Schweinfurt,49
13287,P,Dersffy von Zerdahely; Ursula (1583–1619),1583,1619,w,,Sohl an der Gran,36
14190,P,Nassau; Johann (1583–1638); Kämmerer,1583,1638,m,Dillenburg,Renaix,55
14769,S,Dohna; Christoph (1583–1637); Mundschenk,1583,1637,m,Mohrungen in Preußen,Orange,54
16013,S,Habsburg; Maximilian (1583–1616),1583,1616,m,Graz,Graz,33
10003,S,Trauttmansdorff; Maximilian (1584–1650); Obersthofmeister,1584,1650,m,Gleichenberg in der Steiermark,Wien:Franziskanerkirche,66
10220,S,Fürstenberg; Barzel (1584–1631); Reichshofratspräsident,1584,1631,m,Prag,Wien,47
10624,P,Wesselényi; Anna (1584–1649),1584,1649,w,Trentschin im Waagtal,Szendrő,65
10802,M,Löwenstein; Johann Theoderich (1584–1644),1584,1644,m,Wertheim am Main,Wertheim am Main,60
11477,P,Hohenzollern; Agnes (1584–1629),1584,1629,w,Kölln an der Spree,Neuhaus an der Elbe,45
11532,S,Isenburg; Ernst (1584–1664); Kämmerer,1584,1664,m,Grenzau im Westerwald,Brüssel:Kathedrale,80
11603,S,Renesse; Renat (1584–1637); Kämmerer,1584,1637,m,Warfusée,Lüttich,53
12091,P,Pătrașcu; Niklas (1584–1627); Fürst der Walachei,1584,1627,m,Königsberg in der Walachei,Wien,43
12417,S,Lamberg; Johann Albrecht (1584–1650); Kämmerer,1584,1650,m,Ottenstein im Waldviertel,Wien,66
12540,S,Carafa; Karl (1584–1644); Bischof von Aversa,1584,1644,m,Neapel,Aversa,60
14870,M,Hohenlohe; Philipp Ernst (1584–1628),1584,1628,m,Langenburg an der Jagst,Weikersheim im Taubertal,44
16012,P,Habsburg; Margarita (1584–1611); Königin von Spanien,1584,1611,w,Graz,San Lorenzo de El Escorial,27
16719,P,Wasa; Katharina (1584–1638),1584,1638,w,Nyköping,Västerås,54
17388,S,Fugger; Hieronym (1584–1633),1584,1633,m,Babenhausen in Schwaben,,49
17880,S,Saavedra; Jakob (1584–1648),1584,1648,m,Algezares,Madrid,64
10106,P,Colloredo; Rudolf (1585–1657); Großprior des Malteserordens in Böhmen,1585,1657,m,Budweis in Böhmen,Prag,72
10813,S,Eggenberg; Wolfgang (1585–1615),1585,1615,m,Ehrenhausen in der Steiermark,Karlstadt in Kroatien,30
10915,P,Liechtenstein von Kastelkorn; Christoph Paul (1585–1648); Landeshauptmann von Mähren,1585,1648,m,Leifers,Brünn in Mähren,63
12051,S,Esterházy; Daniel (1585–1654),1585,1654,m,Gallandau,Schintau an der Waag,69
12069,S,Lobkowicz; Eva (1585–1640),1585,1640,w,,Neuhaus am Klausenbach,55
12514,S,Fugger; Wilhelm (1585–1659); Kämmerer,1585,1659,m,,Salzburg,74
13311,S,Nogarola; Ferdinand (1585–1627); Kämmerer,1585,1627,m,Spaur auf dem Nonsberg,Prag,42
13401,M,Helfenstein; Rudolf (1585–1627); Kämmerer,1585,1627,m,Wiesensteig,Wiesensteig,42
13754,S,Galler von Schwanberg; Balthasar (1585–1638); Statthalter von Innerösterreich,1585,1638,m,Schwanberg in der Steiermark,Graz,53
14158,P,Herberstorff; Adam (1585–1629); Landeshauptmann von Oberösterreich,1585,1629,m,Kalsdorf an der Feistritz,Ort am Traunsee,44
14800,P,Habsburg; Anna (1585–1618); Kaiserin des Heiligen Römischen Reiches,1585,1618,w,Innsbruck,Wien:Kapuzinergruft,33
14804,S,Wettin; Johann Georg (1585–1656); Herzog zu Sachsen,1585,1656,m,Dresden,Dresden,71
14940,S,Jörger von Tollet; Johann Maximilian (1585–1655); Mundschenk,1585,1655,m,Linz an der Donau,Pottenbrunn an der Traisen,70
19444,S,Gierlikowski; Johann (1585–    ),1585,,m,,,0
19755,P,Ligne; Jolanda (1585–1611),1585,1611,w,Beloeil im Hennegau,,26
10032,S,Pálffy; Stephan (1586–1646); Ungarischer Kronhüter,1586,1646,m,Bibersburg,Wien,60
10130,S,Schwarzenberg; Georg Ludwig (1586–1646); Obersthofmarschall,1586,1646,m,Straubing,Freudenau in der Krain,60
10196,P,Forgách; Niklas (1586–1635); Kämmerer,1586,1635,m,,Pressburg,49
10582,S,Questenberg; Gerhard (1586–1646); Hofkriegsrat,1586,1646,m,Köln am Rhein,Wien,60
10827,M,Sulz; Alwig (1586–1632); Landgraf im Klettgau,1586,1632,m,Speyer,Bamberg,46
10887,P,Magnis; Valerian (1586–1661),1586,1661,m,Mailand,Salzburg,75
11220,S,Isolani; Johann Ludwig (1586–1640); Kämmerer,1586,1640,m,Görz,Wien,54
